YYYYMMDD,lat,long,basin_name,station_id,acton_id,station_name,elevation,wteq_amt,wteq_med,wteq_amt_pct_med,prec_wytd_amt,prec_wytd_avg,prec_wytd_pctavg
1995-02-10,43.45,-122.1333333,WILLAMETTE,801,22F14S,Summit Lake,5610,25.1,25.3,99.0,41.2,40.5,102.0
1995-02-10,45.46666670000001,-121.7,"LOWER COLUMBIA, HOOD RIVER",712,21D04S,Red Hill,4410,26.7,35.3,76.0,73.2,64.9,113.0
1995-02-10,43.5166667,-121.98333329999998,"DESCHUTES, CROOKED, JOHN DAY",660,21F10S,New Crescent Lake,4910,11.8,10.7,110.0,22.4,23.1,97.0
1995-02-10,45.55,-122.0,"LOWER COLUMBIA, HOOD RIVER",666,22D02S,North Fork,3060,9.8,12.7,77.0,95.5,83.8,114.0
1995-02-10,45.1833333,-121.6833333,"LOWER COLUMBIA, HOOD RIVER",401,21D12S,Clear Lake,3810,9.4,10.6,89.0,36.2,26.5,137.0
1995-02-10,45.4333333,-121.85,"LOWER COLUMBIA, HOOD RIVER",351,21D33S,Blazed Alder,3650,22.6,20.9,108.0,77.3,68.9,112.0
1995-02-10,45.1,-119.5,"LOWER COLUMBIA, HOOD RIVER",608,19D03S,Madison Butte,5150,1.0,4.0,25.0,10.5,8.9,118.0
1995-02-10,44.65,-118.4333333,"DESCHUTES, CROOKED, JOHN DAY",821,18E09S,Tipton,5150,10.1,9.3,109.0,14.0,12.9,109.0
1995-02-10,44.15,-121.6333333,"DESCHUTES, CROOKED, JOHN DAY",815,21E13S,Three Creeks Meadow,5690,13.6,13.4,101.0,29.7,25.5,116.0
1995-02-10,44.2666667,-119.01666670000002,"DESCHUTES, CROOKED, JOHN DAY",789,19E07S,Starr Ridge,5250,4.1,5.4,76.0,11.2,10.0,112.0
1995-02-10,45.6166667,-121.7,"LOWER COLUMBIA, HOOD RIVER",504,21D01S,Greenpoint,3310,13.4,15.0,89.0,55.2,44.4,124.0
1995-02-10,41.7333333,-115.46666670000002,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",746,15H03S,Seventysix Creek,7350,10.7,8.0,134.0,11.3,10.2,111.0
1995-02-10,48.5333333,-120.98333329999998,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",817,20A07S,Thunder Basin,4320,25.9,23.9,108.0,38.3,43.5,88.0
1995-02-10,42.1833333,-114.28333329999998,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",610,14G02S,Magic Mountain,6880,13.0,13.5,96.0,14.9,15.6,96.0
1995-02-10,46.1333333,-113.3,UPPER CLARK FORK RIVER BASIN,930,13C36S,Peterson Meadows,7200,7.4,5.8,128.0,23.4,7.5,113.0
1995-02-10,46.35,-112.26666670000002,UPPER CLARK FORK RIVER BASIN,722,12C11S,Rocker Peak,8000,9.9,8.7,114.0,10.1,9.1,111.0
1995-02-10,46.25,-113.76666670000002,UPPER CLARK FORK RIVER BASIN,760,13C03S,Skalkaho Summit,7250,16.3,14.7,111.0,17.1,15.8,108.0
1995-02-10,47.0,-113.9333333,UPPER CLARK FORK RIVER BASIN,901,13C01S,Stuart Mountain,7400,18.1,21.9,83.0,21.5,22.8,94.0
1995-02-10,46.2666667,-113.1666667,UPPER CLARK FORK RIVER BASIN,850,13C43S,Warm Springs,7800,13.9,13.1,106.0,15.7,15.2,103.0
1995-02-10,46.1833333,-113.85,BITTERROOT,433,13C39S,Daly Creek,5780,5.6,7.0,80.0,9.2,9.7,95.0
1995-02-10,46.6333333,-114.5833333,BITTERROOT,588,14C05S,Lolo Pass,5240,17.4,19.3,90.0,26.4,24.5,108.0
1995-02-10,45.6666667,-113.95,BITTERROOT,638,13D16S,Moose Creek,6200,12.0,11.9,101.0,15.2,14.5,105.0
1995-02-10,45.7333333,-114.48333329999998,BITTERROOT,662,14D02S,Nez Perce Camp,5650,8.1,9.2,88.0,13.4,14.4,93.0
1995-02-10,45.7,-113.96666670000002,BITTERROOT,727,13D22S,Saddle Mtn.,7940,18.0,16.6,108.0,18.4,16.3,113.0
1995-02-10,46.25,-113.76666670000002,BITTERROOT,760,13C03S,Skalkaho Summit,7250,16.3,14.7,111.0,17.1,15.8,108.0
1995-02-10,46.15,-114.45,BITTERROOT,835,14C13S,Twelvemile Creek,5600,10.4,11.9,87.0,26.5,22.9,116.0
1995-02-10,46.15,-114.5,BITTERROOT,836,14C12S,Twin Lakes,6400,26.5,26.0,102.0,35.1,31.9,110.0
1995-02-10,46.9833333,-115.03333329999998,LOWER CLARK FORK RIVER BASIN,530,15C10S,Hoodoo Basin,6050,29.3,27.3,107.0,34.2,33.4,102.0
1995-02-10,47.5333333,-115.78333329999998,LOWER CLARK FORK RIVER BASIN,535,15B21S,Humboldt Gulch,4250,2.9,8.9,33.0,27.2,26.6,102.0
1995-02-10,46.6333333,-114.5833333,LOWER CLARK FORK RIVER BASIN,588,14C05S,Lolo Pass,5240,17.4,19.3,90.0,26.4,24.5,108.0
1995-02-10,47.45,-115.7,LOWER CLARK FORK RIVER BASIN,594,15B02S,Lookout,5190,19.6,20.0,98.0,30.4,28.9,105.0
1995-02-10,46.95,-116.3333333,IDAHO PANHANDLE REGION,752,16C01S,Sherwin,3200,8.1,8.3,98.0,25.0,21.0,119.0
1995-02-10,48.3666667,-116.6333333,IDAHO PANHANDLE REGION,738,16A10S,Schweitzer Basin,6090,34.7,32.8,106.0,34.6,29.3,118.0
1995-02-10,47.8833333,-117.0833333,IDAHO PANHANDLE REGION,707,17B04S,Quartz Peak,4700,21.0,15.6,135.0,31.2,24.3,128.0
1995-02-10,48.05,-116.23333329999998,IDAHO PANHANDLE REGION,645,16A04S,Mosquito Ridge,5260,26.2,26.0,101.0,36.2,32.3,112.0
1995-02-10,47.15,-116.26666670000002,IDAHO PANHANDLE REGION,623,16B14S,Mica Creek,4510,16.7,17.6,95.0,31.0,30.6,101.0
1995-02-10,47.0833333,-115.96666670000002,IDAHO PANHANDLE REGION,600,15B14S,Lost Lake,6110,39.8,39.9,100.0,41.5,41.9,99.0
1995-02-10,47.2666667,-113.75,UPPER CLARK FORK RIVER BASIN,667,13B07S,North Fork Jocko,6330,25.8,28.8,90.0,32.7,35.5,92.0
1995-02-10,47.45,-115.7,IDAHO PANHANDLE REGION,594,15B02S,Lookout,5190,19.6,20.0,98.0,30.4,28.9,105.0
1995-02-10,48.6833333,-117.1833333,IDAHO PANHANDLE REGION,376,17A01S,Bunchgrass Mdw,5000,25.1,19.0,132.0,29.7,25.2,118.0
1995-02-10,48.3,-116.0666667,IDAHO PANHANDLE REGION,323,16A08S,Bear Mountain,5400,48.2,38.6,125.0,57.2,49.5,116.0
1995-02-10,47.55,-115.8166667,LOWER CLARK FORK RIVER BASIN,803,15B09S,Sunset,5540,17.5,17.3,101.0,23.4,26.3,89.0
1995-02-10,47.0,-113.9333333,LOWER CLARK FORK RIVER BASIN,901,13C01S,Stuart Mountain,7400,18.1,21.9,83.0,21.5,22.8,94.0
1995-02-10,47.1833333,-114.3333333,LOWER CLARK FORK RIVER BASIN,783,14B05S,Sleeping Woman,6150,9.3,10.1,92.0,14.9,14.7,101.0
1995-02-10,48.1333333,-115.6166667,LOWER CLARK FORK RIVER BASIN,932,15A12S,Poorman Creek,5100,16.6,23.7,109.0,23.4,39.8,113.0
1995-02-10,47.5333333,-115.78333329999998,IDAHO PANHANDLE REGION,535,15B21S,Humboldt Gulch,4250,2.9,8.9,33.0,27.2,26.6,102.0
1995-02-10,47.55,-115.8166667,IDAHO PANHANDLE REGION,803,15B09S,Sunset,5540,17.5,17.3,101.0,23.4,26.3,89.0
1995-02-10,46.8666667,-113.28333329999998,UPPER CLARK FORK RIVER BASIN,657,13C31S,N Fk Elk Creek,6250,7.2,7.3,99.0,11.8,9.6,123.0
1995-02-10,46.8833333,-113.3166667,UPPER CLARK FORK RIVER BASIN,604,13C38S,Lubrecht Flume,4680,4.2,4.1,102.0,8.7,7.4,118.0
1995-02-10,48.5666667,-115.45,KOOTENAI RIVER IN MONTANA,311,15A08S,Banfield Mountain,5600,14.2,12.2,116.0,19.1,17.8,107.0
1995-02-10,48.3,-116.0666667,KOOTENAI RIVER IN MONTANA,323,16A08S,Bear Mountain,5400,48.2,38.6,125.0,57.2,49.5,116.0
1995-02-10,48.9833333,-115.8166667,KOOTENAI RIVER IN MONTANA,918,15A05S,Garver Creek,4250,6.6,6.9,96.0,23.4,12.9,113.0
1995-02-10,48.9166667,-114.76666670000002,KOOTENAI RIVER IN MONTANA,500,14A11S,Grave Creek,4300,11.3,11.4,99.0,22.1,22.8,97.0
1995-02-10,48.3,-114.8333333,KOOTENAI RIVER IN MONTANA,510,14A14S,Hand Creek,5035,8.0,7.8,103.0,14.3,11.7,122.0
1995-02-10,48.96666670000001,-115.95,KOOTENAI RIVER IN MONTANA,516,15A03S,Hawkins Lake,6450,16.8,16.8,100.0,21.4,20.9,102.0
1995-02-10,48.1333333,-115.6166667,KOOTENAI RIVER IN MONTANA,932,15A12S,Poorman Creek,5100,16.6,23.7,109.0,23.4,39.8,113.0
1995-02-10,48.9166667,-114.8666667,KOOTENAI RIVER IN MONTANA,787,14A12S,Stahl Peak,6030,27.6,23.2,119.0,29.0,26.6,109.0
1995-02-10,48.2,-114.51666670000002,FLATHEAD RIVER BASIN,1165,14A19S,Ashley Divide,4820,16.6,14.0,109.0,23.4,21.1,113.0
1995-02-10,48.1333333,-113.01666670000002,FLATHEAD RIVER BASIN,307,13A15S,Badger Pass,6900,25.6,20.3,126.0,27.3,23.2,118.0
1995-02-10,47.6833333,-114.0,FLATHEAD RIVER BASIN,346,13B25S,Bisson Creek,4920,6.1,6.8,90.0,15.8,11.5,137.0
1995-02-10,47.9833333,-114.35,FLATHEAD RIVER BASIN,1144,14B04S,Blacktail Mtn,5650,16.6,14.0,109.0,23.4,21.1,113.0
1995-02-10,48.4333333,-113.9333333,FLATHEAD RIVER BASIN,469,13A24S,Emery Creek,4350,9.0,10.4,87.0,18.6,17.1,109.0
1995-02-10,48.8,-113.85,FLATHEAD RIVER BASIN,482,13A19S,Flattop Mtn.,6300,33.5,29.7,113.0,39.4,33.8,117.0
1995-02-10,48.9166667,-114.76666670000002,FLATHEAD RIVER BASIN,500,14A11S,Grave Creek,4300,11.3,11.4,99.0,22.1,22.8,97.0
1995-02-10,48.3,-114.8333333,FLATHEAD RIVER BASIN,510,14A14S,Hand Creek,5035,8.0,7.8,103.0,14.3,11.7,122.0
1995-02-10,47.4333333,-113.78333329999998,FLATHEAD RIVER BASIN,562,13B22S,Kraft Creek,4750,8.1,14.0,109.0,17.9,18.7,96.0
1995-02-10,47.0833333,-112.73333329999998,UPPER CLARK FORK RIVER BASIN,414,12B14S,Copper Camp,6950,20.0,14.0,109.0,27.0,23.0,117.0
1995-02-10,47.05,-112.6,UPPER CLARK FORK RIVER BASIN,413,12B16S,Copper Bottom,5200,6.1,14.0,109.0,12.4,11.7,106.0
1995-02-10,46.46666670000001,-113.4,UPPER CLARK FORK RIVER BASIN,410,13C33S,Combination,5600,2.7,3.4,79.0,7.4,6.5,114.0
1995-02-10,46.4166667,-113.4333333,UPPER CLARK FORK RIVER BASIN,349,13C13S,Black Pine,7210,7.2,6.7,107.0,9.8,9.1,108.0
1995-02-10,45.8,-112.51666670000002,UPPER CLARK FORK RIVER BASIN,315,12D09S,Basin Creek,7180,8.4,4.8,175.0,9.6,6.0,160.0
1995-02-10,46.1,-113.1333333,UPPER CLARK FORK RIVER BASIN,313,13C44S,Barker Lakes,8250,10.8,8.6,126.0,11.9,10.5,113.0
1995-02-10,46.85,-112.5,UPPER CLARK FORK RIVER BASIN,903,12C22S,Nevada Ridge,7020,8.3,9.4,88.0,10.7,11.5,93.0
1995-02-10,47.0,-113.9333333,FLATHEAD RIVER BASIN,901,13C01S,Stuart Mountain,7400,18.1,21.9,83.0,21.5,22.8,94.0
1995-02-10,47.1833333,-114.3333333,FLATHEAD RIVER BASIN,783,14B05S,Sleeping Woman,6150,9.3,10.1,92.0,14.9,14.7,101.0
1995-02-10,48.3,-113.3333333,FLATHEAD RIVER BASIN,693,13A26S,Pike Creek,5930,16.6,14.0,109.0,22.0,21.2,104.0
1995-02-10,47.2666667,-113.75,FLATHEAD RIVER BASIN,667,13B07S,North Fork Jocko,6330,25.8,28.8,90.0,32.7,35.5,92.0
1995-02-10,48.15,-113.95,FLATHEAD RIVER BASIN,664,13A25S,Noisy Basin,6040,31.7,26.8,118.0,32.7,30.3,108.0
1995-02-10,47.6833333,-113.96666670000002,FLATHEAD RIVER BASIN,646,13B24S,Moss Peak,6780,32.5,23.6,138.0,34.7,25.4,137.0
1995-02-10,48.8,-113.6666667,FLATHEAD RIVER BASIN,613,13A27S,Many Glacier,4900,9.4,10.1,93.0,22.5,22.3,101.0
1995-02-10,48.9166667,-114.8666667,FLATHEAD RIVER BASIN,787,14A12S,Stahl Peak,6030,27.6,23.2,119.0,29.0,26.6,109.0
1995-02-10,48.6833333,-117.1833333,COLUMBIA ABOVE METHOW,376,17A01S,Bunchgrass Mdw,5000,25.1,19.0,132.0,29.7,25.2,118.0
1995-02-10,41.8666667,-115.25,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",698,15H14S,Pole Creek R.S.,8360,13.4,13.2,102.0,8.2,8.0,102.0
1995-02-10,48.3666667,-119.0833333,COLUMBIA ABOVE METHOW,644,19A13S,Moses Mtn,5010,14.0,10.6,132.0,16.4,13.1,125.0
1995-02-10,44.21666670000001,-110.6666667,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,10E09S,Lewis Lake Divide,7850,27.6,21.8,127.0,30.2,24.8,122.0
1995-02-10,44.5833333,-111.1166667,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,11E31S,Madison Plateau,7750,23.9,15.1,158.0,25.6,18.4,139.0
1995-02-10,43.5166667,-110.9166667,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,10F23S,Phillips Bench,8200,19.3,16.9,114.0,21.5,19.5,110.0
1995-02-10,43.5666667,-111.21666670000002,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,11F02S,Pine Creek Pass,6720,13.4,10.2,131.0,19.8,15.3,129.0
1995-02-10,42.5166667,-111.95,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,11G30S,Sedgwick Peak,7850,14.7,13.6,108.0,16.8,14.5,116.0
1995-02-10,43.21666670000001,-111.6833333,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,11F11S,Sheep Mtn.,6650,10.0,9.8,102.0,12.9,11.6,111.0
1995-02-10,42.5666667,-111.3,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,11G05S,Slug Creek Divide,7225,9.3,9.6,97.0,16.2,14.4,112.0
1995-02-10,42.95,-111.3666667,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,11G01S,Somsen Ranch,6800,9.0,9.4,96.0,14.1,11.8,119.0
1995-02-10,44.6166667,-111.15,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,11E30S,Whiskey Creek,6800,17.3,10.0,173.0,21.3,14.1,151.0
1995-02-10,44.5333333,-111.4166667,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,11E36S,White Elephant,7710,30.3,17.4,174.0,31.1,20.3,153.0
1995-02-10,42.75,-112.48333329999998,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,12G17S,Wildhorse Divide,6490,12.1,9.8,123.0,16.3,13.4,122.0
1995-02-10,43.2666667,-115.35,BIG AND LITTLE WOOD BASINS,382,15F09S,Camas Creek Divide,5710,12.6,9.7,130.0,15.0,12.9,116.0
1995-02-10,43.7666667,-114.4166667,BIG AND LITTLE WOOD BASINS,895,14F19S,Chocolate Gulch,6310,12.8,9.0,142.0,15.0,11.7,128.0
1995-02-10,48.71666670000001,-120.6666667,COLUMBIA ABOVE METHOW,515,20A05S,Harts Pass,6490,37.0,29.6,125.0,31.1,21.1,113.0
1995-02-10,43.8833333,-114.6666667,BIG AND LITTLE WOOD BASINS,489,14F17S,Galena,7470,16.1,11.7,138.0,17.2,13.3,129.0
1995-02-10,43.8666667,-114.71666670000002,BIG AND LITTLE WOOD BASINS,490,14F12S,Galena Summit,8780,17.3,12.6,137.0,17.9,14.0,128.0
1995-02-10,43.6166667,-113.9333333,BIG AND LITTLE WOOD BASINS,492,13F04S,Garfield R.S.,6560,10.0,7.1,141.0,11.7,9.0,130.0
1995-02-10,42.3166667,-113.6166667,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",534,13G01S,Howell Canyon,7980,14.7,15.4,95.0,15.8,18.5,85.0
1995-02-10,42.1666667,-114.2,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",359,14G01S,Bostetter R.S.,7500,10.5,10.8,97.0,10.7,12.2,88.0
1995-02-10,41.7666667,-115.7,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",336,15H04S,Big Bend,6898,7.0,6.8,103.0,7.8,7.6,103.0
1995-02-10,41.8333333,-115.45,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",321,15H01S,Bear Creek,8040,14.1,13.1,108.0,15.3,15.0,102.0
1995-02-10,43.8666667,-114.21666670000002,BIG AND LITTLE LOST BASINS,792,14F02S,Stickney Mill,7430,7.9,5.4,146.0,9.3,7.2,129.0
1995-02-10,44.4166667,-113.4,BIG AND LITTLE LOST BASINS,636,13E06S,Moonshine,7440,9.8,6.4,153.0,11.3,8.8,128.0
1995-02-10,44.4166667,-111.3833333,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,11E10S,Island Park,6290,16.6,10.5,158.0,19.2,13.2,145.0
1995-02-10,44.4333333,-113.3166667,BIG AND LITTLE LOST BASINS,620,13E18S,Meadow Lake,9150,12.9,10.0,129.0,14.4,11.6,124.0
1995-02-10,44.0166667,-113.46666670000002,BIG AND LITTLE LOST BASINS,524,13E27S,Hilts Creek,8000,11.0,8.4,131.0,10.5,9.0,117.0
1995-02-10,43.75,-113.9333333,BIG AND LITTLE LOST BASINS,320,13F03S,Bear Canyon,7900,13.9,9.2,151.0,14.1,11.2,126.0
1995-02-10,43.8,-114.85,BIG AND LITTLE WOOD BASINS,845,14F04S,Vienna Mine,8960,27.6,20.7,133.0,25.9,21.2,122.0
1995-02-10,43.6333333,-113.96666670000002,BIG AND LITTLE WOOD BASINS,805,13F09S,Swede Peak,7640,13.9,10.1,138.0,15.9,11.7,136.0
1995-02-10,43.8166667,-114.26666670000002,BIG AND LITTLE WOOD BASINS,601,14F03S,Lost-Wood Divide,7900,18.9,13.4,141.0,20.8,14.7,141.0
1995-02-10,43.71666670000001,-114.1666667,BIG AND LITTLE WOOD BASINS,537,14F16S,Hyndman,7620,11.7,8.3,141.0,14.5,11.1,131.0
1995-02-10,43.8166667,-114.26666670000002,BIG AND LITTLE LOST BASINS,601,14F03S,Lost-Wood Divide,7900,18.9,13.4,141.0,20.8,14.7,141.0
1995-02-10,44.1333333,-110.8333333,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,10E15S,Grassy Lake,7265,28.8,22.2,130.0,32.2,25.6,126.0
1995-02-10,43.6,-114.6666667,BIG AND LITTLE WOOD BASINS,450,14F08S,Dollarhide Summit,8420,21.1,14.0,109.0,23.4,18.1,129.0
1995-02-10,44.5,-111.1333333,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,11E35S,Black Bear,8170,39.5,25.6,154.0,35.3,26.5,133.0
1995-02-10,46.35,-121.0833333,"YAKIMA, AHTANUM",599,21C39S,Lost Horse,5120,16.0,14.7,109.0,25.3,20.6,123.0
1995-02-10,47.2833333,-120.48333329999998,"YAKIMA, AHTANUM",507,20B11S,Grouse Camp,5390,21.7,14.0,109.0,24.5,19.1,128.0
1995-02-10,46.55,-121.1666667,"YAKIMA, AHTANUM",502,21C10S,Green Lake,5920,21.3,16.0,133.0,26.6,21.5,124.0
1995-02-10,47.5333333,-121.0833333,"YAKIMA, AHTANUM",478,21B04S,Fish Lake,3430,30.2,23.3,130.0,48.0,41.0,117.0
1995-02-10,46.8166667,-121.3333333,"YAKIMA, AHTANUM",375,21C38S,Bumping Ridge,4610,22.2,18.7,119.0,40.3,37.6,107.0
1995-02-10,47.2833333,-120.3666667,"CHELAN, ENTIAT, WENATCHEE",841,20B07S,Upper Wheeler,4330,12.9,9.7,133.0,20.8,15.2,137.0
1995-02-10,46.9,-121.48333329999998,"YAKIMA, AHTANUM",642,21C17S,Morse Lake,5410,56.0,38.5,145.0,61.3,48.9,125.0
1995-02-10,47.2333333,-120.3,"CHELAN, ENTIAT, WENATCHEE",832,20B25S,Trough,5480,14.5,8.1,179.0,18.2,15.2,120.0
1995-02-10,47.9833333,-120.5666667,"CHELAN, ENTIAT, WENATCHEE",699,20B24S,Pope Ridge,3590,21.2,14.5,146.0,32.2,22.3,144.0
1995-02-10,48.45,-120.9166667,"CHELAN, ENTIAT, WENATCHEE",681,20A12S,Park Creek Ridge,4600,30.9,33.0,94.0,46.4,43.4,107.0
1995-02-10,42.0166667,-115.0,"CHELAN, ENTIAT, WENATCHEE",871,15G02S,Wilson Creek,7120,8.8,9.9,89.0,10.9,11.6,94.0
1995-02-10,48.2,-120.9166667,"CHELAN, ENTIAT, WENATCHEE",606,20A23S,Lyman Lake,5980,56.0,43.0,130.0,49.3,46.7,106.0
1995-02-10,47.35,-120.6833333,"CHELAN, ENTIAT, WENATCHEE",352,20B02S,Blewett Pass,4240,16.5,12.9,128.0,27.2,22.1,123.0
1995-02-10,44.4333333,-112.0,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,11E37S,Crab Creek,6900,18.3,8.5,215.0,19.6,11.1,177.0
1995-02-10,47.75,-121.1,"CHELAN, ENTIAT, WENATCHEE",791,21B01S,Stevens Pass,3950,35.2,29.6,119.0,62.8,55.1,114.0
1995-02-10,47.3833333,-121.0666667,"YAKIMA, AHTANUM",734,21B51S,Sasse Ridge,4340,31.8,24.1,132.0,44.8,37.4,120.0
1995-02-10,48.65,-119.8333333,COLUMBIA ABOVE METHOW,728,19A02S,Salmon Meadows,4460,12.9,6.9,187.0,13.5,10.1,134.0
1995-02-10,43.9333333,-110.45,SNAKE ABOVE PALISADES,314,10F02S,Base Camp,7060,14.8,11.5,129.0,18.4,14.9,123.0
1995-02-10,42.8166667,-110.8333333,SNAKE ABOVE PALISADES,868,10G23S,Willow Creek,8080,21.9,18.2,120.0,26.7,23.0,116.0
1995-02-10,44.15,-110.21666670000002,SNAKE ABOVE PALISADES,837,10E17S,Two Ocean Plateau,9240,23.3,18.9,123.0,23.7,18.5,128.0
1995-02-10,43.75,-110.05,SNAKE ABOVE PALISADES,822,10F09S,Togwotee Pass,9580,17.2,15.7,110.0,18.0,16.9,107.0
1995-02-10,42.5333333,-110.6666667,SNAKE ABOVE PALISADES,779,10G20S,Spring Creek Divide,9000,15.2,15.7,97.0,15.3,16.5,93.0
1995-02-10,46.6333333,-121.3833333,"YAKIMA, AHTANUM",863,21C28S,White Pass E.S.,4440,20.6,16.9,122.0,34.9,27.2,128.0
1995-02-10,43.5166667,-110.9166667,SNAKE ABOVE PALISADES,689,10F23S,Phillips Bench,8200,19.3,16.9,114.0,21.5,19.5,110.0
1995-02-10,43.1666667,-110.1333333,SNAKE ABOVE PALISADES,597,10F16S,Loomis Park,8240,8.8,10.2,86.0,10.7,12.0,89.0
1995-02-10,42.5,-110.9166667,SNAKE ABOVE PALISADES,730,10G08S,Salt River Summit,7640,8.6,8.5,101.0,12.4,11.4,109.0
1995-02-10,43.3833333,-110.1333333,SNAKE ABOVE PALISADES,506,10F19S,Gros Ventre Summit,8750,9.2,8.7,106.0,9.5,8.7,109.0
1995-02-10,44.1333333,-110.8333333,SNAKE ABOVE PALISADES,499,10E15S,Grassy Lake,7265,28.8,22.2,130.0,32.2,25.6,126.0
1995-02-10,43.35,-110.4333333,SNAKE ABOVE PALISADES,497,10F29S,Granite Creek,6770,12.0,11.6,103.0,16.4,14.5,113.0
1995-02-10,43.1333333,-110.2,SNAKE ABOVE PALISADES,460,10F17S,East Rim Divide,7930,5.3,7.0,76.0,7.8,8.2,95.0
1995-02-10,42.65,-110.8166667,SNAKE ABOVE PALISADES,419,10G25S,Cottonwood Creek,7670,13.6,13.8,99.0,18.5,16.9,109.0
1995-02-10,42.96666670000001,-110.6166667,SNAKE ABOVE PALISADES,353,10G02S,Blind Bull Sum,8650,15.4,15.1,102.0,14.2,13.7,104.0
1995-02-10,44.21666670000001,-110.6666667,SNAKE ABOVE PALISADES,577,10E09S,Lewis Lake Divide,7850,27.6,21.8,127.0,30.2,24.8,122.0
1996-02-10,44.55,-115.5666667,CLEARWATER AND SALMON,439,15E04S,Deadwood Summit,6860,40.8,26.2,156.0,48.1,31.0,155.0
1996-02-10,45.1666667,-113.5833333,CLEARWATER AND SALMON,436,13D19S,Darkhorse Lake,8945,30.5,18.6,164.0,30.0,19.1,157.0
1996-02-10,46.5666667,-115.28333329999998,CLEARWATER AND SALMON,425,15C09S,Crater Meadows,5960,37.8,31.0,122.0,61.3,35.2,174.0
1996-02-10,46.7666667,-115.3,CLEARWATER AND SALMON,411,15C16S,Cool Creek,6280,37.3,31.6,118.0,60.3,39.8,152.0
1996-02-10,45.05,-116.1333333,CLEARWATER AND SALMON,370,16D09S,Brundage Reservoir,6250,24.4,18.8,130.0,39.7,25.8,154.0
1996-02-10,44.6333333,-115.8,CLEARWATER AND SALMON,338,15E02S,Big Creek Summit,6560,26.6,22.5,118.0,35.8,24.9,144.0
1996-02-10,45.2666667,-117.1666667,"GRAND RONDE, POWDER, BURNT, IMNAHA",653,17D18S,Mt. Howard,7910,9.9,10.3,96.0,24.7,18.9,131.0
1996-02-10,44.46666670000001,-112.98333329999998,CLEARWATER AND SALMON,318,12E08S,Beagle Springs,8850,7.0,5.5,127.0,8.5,6.8,125.0
1996-02-10,44.3,-115.23333329999998,CLEARWATER AND SALMON,312,15E11S,Banner Summit,7040,24.3,16.8,145.0,33.0,21.0,157.0
1996-02-10,45.0666667,-118.15,"GRAND RONDE, POWDER, BURNT, IMNAHA",873,18D21S,Wolf Creek,5630,12.6,12.6,100.0,19.9,14.5,137.0
1996-02-10,45.0833333,-117.55,"GRAND RONDE, POWDER, BURNT, IMNAHA",812,17D07S,Taylor Green,5740,13.2,15.2,87.0,24.9,19.2,130.0
1996-02-10,45.0,-117.1666667,"GRAND RONDE, POWDER, BURNT, IMNAHA",736,17D08S,Schneider Meadows,5400,21.9,22.0,100.0,35.1,26.7,131.0
1996-02-10,46.8333333,-116.1166667,CLEARWATER AND SALMON,466,16C20S,Elk Butte,5690,23.9,25.6,93.0,46.5,32.9,141.0
1996-02-10,44.95,-116.15,CLEARWATER AND SALMON,319,16E11S,Bear Basin,5350,11.6,11.5,101.0,21.8,17.2,127.0
1996-02-10,43.8833333,-114.6666667,CLEARWATER AND SALMON,489,14F17S,Galena,7470,16.2,11.7,138.0,17.6,13.3,132.0
1996-02-10,44.46666670000001,-114.48333329999998,CLEARWATER AND SALMON,627,14E01S,Mill Creek Summit,8800,20.3,12.5,162.0,20.0,13.1,153.0
1996-02-10,46.4833333,-115.6333333,CLEARWATER AND SALMON,520,15C06S,Hemlock Butte,5810,33.0,31.2,106.0,59.7,35.7,167.0
1996-02-10,46.9833333,-115.03333329999998,CLEARWATER AND SALMON,530,15C10S,Hoodoo Basin,6050,42.2,27.3,155.0,58.4,33.4,175.0
